Abril,Agosto,Diciembre,Enero,Febrero,Indicador,Julio,Junio,Marzo,Mayo,cvegeomuni,Noviembre,Octubre,Septiembre,Unidad de Medida
0,0,0,0,0,Casos de Dengue,0,0,0,0,14001,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14002,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14003,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14004,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14005,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14006,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14008,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14010,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14011,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14012,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14013,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14014,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14015,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14016,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14017,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14019,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14020,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14117,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14021,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14030,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14031,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14032,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14022,1,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14024,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14025,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14026,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14027,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14028,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14029,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14033,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14034,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14009,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14037,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14054,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14070,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14035,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14036,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14079,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14038,0,0,0,Casos
0,2,24,0,0,Casos de Dengue,1,1,0,0,14039,23,11,5,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14040,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14041,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14042,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14044,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14045,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14046,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14047,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14048,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14049,1,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14050,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14051,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14052,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14018,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14043,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14057,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14053,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14055,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14058,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14059,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14060,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14061,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14062,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14063,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14064,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14065,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14066,0,0,0,Casos
0,0,2,0,0,Casos de Dengue,0,0,0,0,14067,2,1,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14069,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14071,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14072,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14113,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14125,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14073,1,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14007,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14074,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14075,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14076,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14077,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14078,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14098,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14080,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14081,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14056,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14082,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14083,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14084,1,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14085,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14086,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14087,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14089,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14088,0,0,0,Casos
1,1,1,0,0,Casos de Dengue,1,1,1,1,14090,1,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14091,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14092,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14093,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14094,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14095,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14096,1,0,0,Casos
0,1,2,0,0,Casos de Dengue,0,0,0,0,14097,2,2,1,Casos
0,1,1,0,0,Casos de Dengue,1,1,0,1,14099,1,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14100,0,0,0,Casos
0,0,2,0,0,Casos de Dengue,0,0,0,0,14101,2,1,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14102,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14103,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14104,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14105,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14106,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14107,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14108,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14109,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14110,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14111,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14112,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14114,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14115,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14116,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14068,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14118,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14119,0,0,0,Casos
1,16,31,1,1,Casos de Dengue,9,9,1,1,14120,26,22,17,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14121,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14122,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14123,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14023,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14124,0,0,0,Casos
